id,title,status,date,purpose,method,country_code,description,organizations,target,link,enforcement_details,revision
5ef32aeb4e2a83a5d5483f43,COVID Symptom Study app,launched,2020-03-24,Self-diagnosis,"App, Smartphone, Symptom checker",GB,"Large-scale symptom study by health science company ZOE and endorsed by the Welsh Government, NHS Wales, the Scottish Government and NHS Scotland. According to the project's website: ""Participants have downloaded the app and are using it to regularly report on their health, making it the largest public science project of its kind anywhere in the world. App data is being analysed in collaboration with King's College London researchers."," NHS Wales,  the Scottish Government and NHS Scotland., Kings College, Welsh Government, Zoe",general_public,https://play.google.com/store/apps/details?id=com.joinzoe.covid_zoe,Voluntary,4
5ef32aeb4e2a83a5d5483f45,Beat Covid Gibraltar: Gibraltar’s contact tracing app,launched,2020-06-19,Contact tracing,"App, Bluetooth, Smartphone",GI,"The Government, and I in particular, have zero interest in where you have been, whom you have been with and what you are doing,"" said Chief Minister Fabian Picardo."," Contact Tracing Bureau, Gibraltar Health Authority",general_public,https://www.chronicle.gi/contact-tracing-app-to-be-rolled-out-this-week/,Voluntary,4
5ef32aeb4e2a83a5d5483f47,Hand-washing detector at Spanish hospital,testing,,Hygiene enforcement,RFID,ES,"One Barcelona, Spain, hospital is meanwhile testing a system that would require staff to wash their hands before unlocking doors to let them into patient rooms or intensive care units.",,medical_institutions,https://slate.com/technology/2020/05/rfid-technology-handwashing-social-distancing-coronavirus-workplace.html,,2
5ef32aeb4e2a83a5d5483f4a,Digital health passports considered for football fans,announced,,Proof of immunity,"Immunity passport, Smartphone",Global,"Avi Lasarow, Prenetics’ chief executive for the EMEA region, told Reuters that digital health passports also offered the potential for eventually allowing matches to be played in front of spectators again. The digital health passport is a web-based platform that shows a person’s COVID-19 testing status and history by scanning a QR code to secure access to any venues where safety is a concern.","Prenetics, Sports",general_public,https://uk.reuters.com/article/uk-health-coronavirus-soccer-passports/digital-health-passports-could-help-get-fans-back-into-stadiums-idUKKBN23N32M,,1
5ef32aeb4e2a83a5d5483f4b,Teetamman: Saudi quarantine app,launched,2020-03-25,Quarantine enforcement,"App, Smartphone, Wearables",SA,"The Ministry of Health launched the app Teetamman, which collects health data for those who are in quarantine or self-isolation. People can use it to assess their health condition, speak to medical staff, and seek their advice. Recently, the app was made compulsory for those who are returning from abroad, and individuals are forced to wear a bracelet paired with the phone app via Bluetooth. The user must wear the bracelet at all times during the quarantine period, not change any of its settings, and keep the phone on for 24/7 hrs and within 10 meters proximity.",Ministry of Health,general_public,https://www.accessnow.org/covid-19-contact-tracing-apps-in-mena-a-privacy-nightmare/,"Any attempt to remove or damage the bracelet or change any of these settings is punishable by up to two years in prison, a fine of 53,268 USD (200,000 Saudi Riyal), or both.",1
5ef32aeb4e2a83a5d5483f4c,Soapy hand-washing tracker,launched,,Hygiene enforcement,"Facial recognition, Motion sensors",IL,Handwashing stations that can be combined with facial recognition so employers can assess which employees are washing their hands correctly. Not created for the pandemic but the company has cut prices in response.,Soapy,general_public,https://www.israel21c.org/israels-soapy-claims-its-machine-can-kill-coronavirus-on-hands/,,1
5ef32aeb4e2a83a5d5483f4d,Western Australia purchases anklets with GPS tracking for monitoring people in quarantine,launched,,Quarantine enforcement,"GPS, Wearables",AU,People who don't comply with quarantine orders are to be given an electronic ankle bracelet to wear,Western Australia Police,general_public,https://www.sbs.com.au/news/electronic-tracking-devices-among-new-coronavirus-powers-for-wa-security-agencies,Mandatory for people who had not “complied” with their quarantine order,3
5ef32e191381ec752a04a83a,PwC creating facial recognition tool,announced,,Social control (workers/students),"AI, Facial recognition",US,Big Four accountant PwC is preparing to roll out a facial recognition tool that will allow clients to track employees’ absences from their computer screens while they work from home.,Pwc,corporate,https://www.telegraph.co.uk/business/2020/06/16/pwc-readies-facial-recognition-monitor-traders-home/,,2
5ef32e191381ec752a04a83b,Siemens and Salesforce developing products to help companies get back to work.,announced,,"Social control (workers/students), Contact tracing","App, Smartphone",US,"Solutions will include ""boarding passes’ for building and elevator entry, and a safe occupancy management system which will send warnings when room occupancy limits are reached.Employee check-in and contact tracing will also be available. Data will be collected many times per second using Siemens sensors, and delivered to workers and managers via apps.","Salesforce, Siemens",corporate,https://uk.reuters.com/article/uk-siemens-salesforce-workplace/siemens-salesforce-aim-to-sell-products-for-covid-19-back-to-work-plans-idUKKBN23U1N3,,2
5ef32e191381ec752a04a83d,"Covid-19 Platform: A database designed to track people in quarantine, carry out contact tracing and identify large gatherings",launched,,"Lockdown enforcement, Quarantine enforcement","Big data, CCTV, Satellite data, Telecom data",EC,"According to Human Rights Watch, the platform amalgamates calls to the 171 emergency phone number, data from the Salud EC symptom checker app, information provided by cellphone service providers, satellite tracking and smartphones geolocation carried out by the ministry of telecommunications, as well as video surveillance via a nationwide camera system. Apparently, an algorithm is also used to detect the movement of cellphones between mobile phone antennas.",Telecommunications and Information Ministry,general_public,https://twitter.com/usuariosdigital/status/1246222441187287051,,6
5ef32e191381ec752a04a840,Japan’s Fujitsu Ltd has developed an AI to monitor handwashing,announced,2020-05-26,Hygiene enforcement,AI,JP,"Fujitsu’s AI can recognize complex hand movements and checks if people are completing a six-step hand washing procedure that asks people to clean their palms, wash their thumbs, between fingers and around their wrists, and scrub their fingernails. The AI can’t identify people from their hands but could be coupled with identity recognition technology so companies could keep track of employees’ washing habits, a company representative told Reuters. The AI was under development before the coronavirus outbreak for Japanese companies introducing stricter hygiene regulations, according to Fujitsu. It is based on crime surveillance technology.",,corporate,https://uk.reuters.com/article/us-health-coronavirus-japan-ai-technolog/japans-fujitsu-brings-hand-washing-ai-to-covid-19-fight-idUKKBN23Q1F6,,1
5ef32e191381ec752a04a841,"Moscow's ""Социальный мониторинг"" or ""Social Monitoring"" quarantine app",launched,2020-04-23,Quarantine enforcement,"App, GPS, Selfies, Smartphone",RU,"To make sure quarantined patients in Moscow stay home, the app sends push notifications with selfie requests at random times. However, users say they have been wrongly fined for leaving the apartment when they were taken to the hospital or others received penalties when their phones could not install the app because of technical limitations.",Moscow Department of Information Technologies.,general_public,https://www.mos.ru/news/item/73095073/,Mandatory for patients under quarantine; subject to fines,3
5ef361a5051ab63a712757b7,Nigeria's COVID-19 Triage Tool,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",NG,Users are asked questions about their symptoms which is then used by the NCDC to monitor the spread of the disease and also in support of contract tracing (users share their location with the app).,"Nigerian Centre for Disease Control (endorsed after creation), Wellvis",general_public,https://www.weforum.org/agenda/2020/04/africa-technology-coronavirus-covid19-innovation-mobile-tech-pandemic,Voluntary,4
5ef361a5051ab63a712757b9,COVID-19 Provincia de Santa Fe app,launched,,"Lockdown enforcement, Self-diagnosis","App, Smartphone, Symptom checker",AR,"According to Google Play store, the app enables health monitoring and also allows users to report neighbours and local shops that are breaking restrictions.",Regional Government,general_public,https://www.santafe.gob.ar/ms/covid19/aplicacion-movil-covid-19-provincia-de-santa-fe/,Voluntary,6
5ef366027347e58491d3a680,Alipay health code app,launched,2020-02-09,Contact tracing,"AI, App, Health Code, Smartphone",CN,"Health code system, much like WeChat but embedded in Alipay. Regional varieties exist.",Alipay,general_public,https://www.nytimes.com/2020/03/01/business/china-coronavirus-surveillance.html,,1
5ef366027347e58491d3a681,Honduras plans contact tracing app,announced,,Contact tracing,"App, Smartphone",HN,"According to an interview with Access Now's Verónica Arroyo: ""In the case of Honduras, the contact tracing tool will work with a digital id (certification to circulate) that will be registered each time the citizen goes to a store. If it happens that a person who visited that store gets a positive COVID19 result, the system will notify the people that went to that store.",,general_public,https://www.youtube.com/watch?v=Yk0MTWspVMY&feature=youtu.be,,4
5ef366027347e58491d3a683,Perú En Tus Manos: symptom checker app,launched,,"Epidemiology, Self-diagnosis","App, Map, Smartphone, Symptom checker",PE,,,general_public,https://www.gob.pe/institucion/pcm/noticias/111820-gobierno-implementa-aplicativo-para-identificar-situaciones-de-riesgo-y-detener-cadena-de-contagio-por-covid19?fbclid=IwAR1b6mBIWC8NNnYtqL3ZDTWxJMJ-BMmdNtw7vpRNgPcj6beG9D-VIlankI4,,2
5ef366027347e58491d3a685,Plan Jalisco Covid-19 contact tracing app,launched,2020-03-25,Contact tracing,"App, Smartphone",MX,"The app is a contact-tracing tool that allows authorities to track the spread of the virus. It also provides users with information on symptoms and virus prevention. 
",Jalisco State Government,general_public,https://apps.apple.com/us/app/plan-jalisco-covid-19/id1504356187,,1
5ef366027347e58491d3a686,"Paraguay false ""Emergency Census""",launched,,Epidemiology,Google forms,PY,It isn’t a government initiative. It isn’t endorsed by the Ministry of Health. The government warned it isn’t an official site and  asked the population not to register in false portals.,,general_public,"Interview with TEDIC, Paraguay based digital rights organisation",,4
5ef366027347e58491d3a687,Drones used in Paraguay but details unclear,,,Lockdown enforcement,Drones,PY,,,general_public,Interview with TEDIC and Access Now,,3
5ef366027347e58491d3a688,Ñangareko: Paraguay food platform for vulnerable people,launched,2020-03-31,Aid and welfare,"Census, Website",PY,"Data collection project - In exchange for food assistance and money transfers, eligible citizens must access the website and answer a lot of census-style questions. The government intends to reach over 330,000 people with the platform. ",Paraguay's National Emergency Secretariat,general_public,https://www.sen.gov.py/index.php/acciones/nangareko,,4
5ef471be0c79f2ce4ae1fc0e,Ford US rolls out symptom checker questionnaire for employeed,launched,,Self-diagnosis,"Symptom checker, Website",US,Ford's Covid-19 daily screening site asks employees about international travel and if they have tested positive for the virus,Ford,corporate,https://www.covid19survey.ford.com/us,,1
5ef472d8e39da62caeee08d8,COCOA: Japan releases contact tracing app called COVID-19 Contact-Confirming Application,launched,2020-06-19,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",JP,"The Japanese government hired a team of Microsoft developers to create the app, which uses core technology jointly developed by Apple and Google. Tokyo-based company Code for Japan was initially hired to lead the project, but conditions imposed by Apple and Google — namely that the software could only be managed by public health agencies — meant the project was eventually transferred to the Ministry of Health, Labor and Welfare while another developer was found.",Microsoft,general_public,https://cio.go.jp/node/2613,"Voluntary, Mandatory for incoming travellers",6
5efd9afefa803b944226fbdd,Care19 Alert: exposure notification app available in Wyoming and North Dakota,launched,2020-08-13,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,Care19 exposure was launched after Google and Apple introduced their API,"Apple, Google, ProudCrowd",general_public,https://www.technologyreview.com/2020/05/20/1002042/why-one-us-state-will-have-two-coronavirus-tracing-apps/,Voluntary,2
5efd9afefa803b944226fbde,DELETE Care19 in South Dakota,,,Contact tracing,GPS,US,Care19 tracks users’ location,,general_public,https://covid.sd.gov/care19app.aspx,,2
5efd9afefa803b944226fbdf,Belgium adopts mobile tracking to limit beach crowds,launched,,Social distancing enforcement,Telecom data,BE,“Belgium has set up a new system to track mobile phones in order to limit crowding of seaside resorts and beaches”. It’s unclear whether mobile phones on the beach are detected via telecom data or another way.,,general_public,https://uk.reuters.com/article/uk-health-coronavirus-belgium-beach/belgium-adopts-mobile-tracking-to-limit-beach-crowds-idUKKBN23X24U,,4
5f2424c48b2cdb4c66975d42,DiagnoseMe: Burkina Faso self-assessment app,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",BF,"According to the developer: “The app uses a questionnaire about a person's symptoms and measure respiratory rate through phone microphones, to estimate whether they are likely to have Covid. Contact tracers or special health agents are able to call people who are suspected to be infected for investigate and organise a meet for laboratory test.”",Faso Civic,general_public,https://www.lemonde.fr/afrique/article/2020/03/19/au-burkina-faso-une-appli-pour-deceler-les-symptomes-du-coronavirus_6033730_3212.html,Voluntary,3
5f2424c48b2cdb4c66975d43,BSafe: Botswana contact tracing app,launched,2020-06-14,Contact tracing,"App, QR code, Smartphone",BW,"QR code contact tracing app that works in two ways: businesses scan visitors’ QR code to check they are not infected and visitors scan businesses QR code to create a ""digital register","Brastorne Enterprises, Presidential Covid-19 Task force",general_public,https://thecorrespondent.com/598/african-countries-growing-app-etite-for-coronavirus-apps-gets-mixed-results/78359490924-b6a9fec3,Voluntary,2
5f2424c48b2cdb4c66975d47,Redbird: Ghana’s symptom checker website,launched,2020-03-27,Self-diagnosis,"App, Smartphone, Symptom checker",GH,"Symptom checker app developed by a Redbird, a medical start-up. Requires a phone number to work.",Redbird,general_public,https://app.redbird.co/auth/covid-19/get-started,Voluntary,1
5f2424c48b2cdb4c66975d4b,Libya symptom checker app,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",LY,Telehealth platform Speetar developed self assessment app in partnership with the Libyan Ministery of Health (MoH) and the National Center for Disease Control (NCDC).,Speetar,corporate,https://play.google.com/store/apps/details?id=com.speetar.app,,1
5f2424c48b2cdb4c66975d4e,Lagos university developing self-assessment app,launched,2020-04-01,Self-diagnosis,"App, Smartphone, Symptom checker",NG,Lagos State University develops COVID-19 self-test app for Nigerians,,general_public,https://technext.ng/2020/04/02/lagos-state-university-develops-covid-19-self-test-app-for-nigerians/,,1
5f2424c48b2cdb4c66975d4f,Nigerian National Petroleum Corp contact tracing app,announced,2020-06-05,Contact tracing,"App, Smartphone",NG,,,corporate,https://www.rigzone.com/news/nnpc_develops_covid19_contact_tracing_app-05-jun-2020-162308-article/,,2
5f2424c48b2cdb4c66975d50,Nigerian state of Ogun launches self assessment app,launched,,Self-diagnosis,"App, Symptom checker",NG,"Ogun State Government launched a self-assessment app with a questionnaire to be answered. ""Responses are monitored on a dashboard at the  Ministry of Health which will flag high risk individuals as red who are promptly followed up by the State Epidemiologist"", according to the government account on Twitter. ",The Ogun State Government,general_public,https://allafrica.com/stories/202004080068.html,Voluntary,1
5f2424c48b2cdb4c66975d51,Nigeria CDC self assessment app,launched,,Self-diagnosis,"Self-assessment, Symptom checker",NG,,Nigeria Centre for Disease Control,general_public,https://selfassessment.ncdc.gov.ng/,Voluntary,2
5f2424c48b2cdb4c66975d52,Nigerian state of Kogi launches self-assessment app,launched,,Self-diagnosis,"App, Symptom checker, Website",NG,State Government of Kogi launches self-assessment app/website in which citizens answer questionnaire,The Kogi State Government,general_public,https://www.thecable.ng/our-app-is-working-kogi-tackles-ncdc-over-comment-on-zero-covid-19-case,Voluntary,1
5f2424c48b2cdb4c66975d54,Keep.out.Covid: Suite of tools including temperature checks and symptom checker,launched,,"Self-diagnosis, Social control (workers/students)","Fever detection, Self-assessment, Symptom checker",ZA,"Keep.Out.Covid is a simple and easy to use app that consists of a suite of tools that help with temperature checks, symptom diagnosis, information collection and most importantly, the flagging of employees that are at risk of having COVID-19, according to the company.",Howler,corporate,https://keepoutcovid.co.za/,,2
5f2424c48b2cdb4c66975d59,Corona Fighter: self-assessment chatbot for corporations,launched,2020-04-10,Self-diagnosis,"App, Chatbot, Smartphone, Symptom checker",ZA,"According to the developer: ""An employee app, which is uniquely deployed as a chatbot across most popular chat applications (including WhatsApp, FB Messenger, etc. - full list on website) allows employees and visitors to screen themselves for COVID-19 symptoms remotely before they come into work. Those provisionally cleared for entry are sent a secure QR code valid for 24 hours. Those with symptoms are directed towards help including booking video calls with an assigned medical practice, and getting directions unto the latest NICD guidelines and company policies. Should the employee later be cleared by a COVID test, they can upload their clearance directly from the chatbot.”",Corona Fighter,corporate,https://www.coronafighter.co.za/,Voluntary,3
5f2424c48b2cdb4c66975d5a,Covid-19 Connect: South Africa’s WhatsApp chat bot,launched,,Public information and awareness,Chatbot,ZA,"The WhatsApp bot developed by Praekelt uses Turn.io’s machine learning technology to deliver automated responses for free with information on coronavirus including travel advice, latest numbers, symptoms and to dismiss myths and misconceptions. ","Praekelt, South African Health Department",general_public,http://www.health.gov.za/index.php/shortcodes/2014-03-17-09-30-07,Voluntary,3
5f2424c48b2cdb4c66975d5c,CommonPass: global immunity passport,announced,,Proof of immunity,"Health monitoring, Immunity passport",Global,"CommonPass establishes partnerships with testing facilities. In order to travel, a person must get tested at one of the partner facilities. Then, the lab results will be sent straight to the app. The CommonPass platform assesses whether the individual’s lab test results or vaccination records (1) come from a trusted source, and (2) satisfy the health screening requirements of the country they want to enter. CommonPass delivers a simple yes/no answer as to whether the individual meets the current entry criteria, but the underlying health information stays in the individual’s control.
 ",The Commons Project,general_public,https://commonpass.org/,,1
5f2424c48b2cdb4c66975d62,Desviralize: Brazil monitoring website using blockchain,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",BR,"On a website, users answer a questionnaire on possible symptoms. Using blockchain technology, the information feeds a collective and open database.

",Blockforce,general_public,https://desviralize.org/,Voluntary,1
5f2424c48b2cdb4c66975d68,Canada's self-assessment app,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",CA,"A tool to help you track your symptoms, receive the latest updates on COVID-19, and access trusted resources",Thrive Health,general_public,https://ca.thrive.health/covid19/en,Voluntary,2
5f2424c48b2cdb4c66975d69,Quebec halts plans for own contact tracing app after public consultation; adopts national app,inactive,2020-09-30,Contact tracing,"App, Bluetooth, Smartphone",CA,"After carrying out a public consultation to measure attitudes to exposure notification app between July and August, Québec halted plans for a regional app and moved to adopt the app being used nationally. ","Mila, The Province of Quebec",general_public,https://www.cbc.ca/news/canada/montreal/quebec-covid-alert-contact-tracing-app-1.5743287,Voluntary,3
5f2424c48b2cdb4c66975d6a,BC COVID-19 App: British Columbia self-assessment app,launched,2020-03-26,Self-diagnosis,"App, Smartphone, Symptom checker",CA,Information and symptom checker app for British Columbia province in western Canada,"British Columbia Ministry of Health, Thrive Health",general_public,https://bc.thrive.health/,,2
5f2424c48b2cdb4c66975d70,Guyana symptom checker website,launched,,Self-diagnosis,Website,GY,The government of Guyana launched a self assessment/symptom screening website,Ministry of Public Health,general_public,https://covid19.health.gov.gy/apps/f?p=100:52:10860526109589,,1
5f2424c48b2cdb4c66975d74,Nevis Health: self-assessment app,launched,2020-04-28,Self-diagnosis,"App, Smartphone, Symptom checker",KN,According to app description: users can create an Account and submit their information to help the NIA Ministry of Health (MOH) assess the health condition of the population and plan its response to health related situations and outbreaks.,"Nevis Island Administration, New Fields Technologies, The Universal Health Information Network",general_public,https://apps.apple.com/us/app/nevis-health/id1507847755,,1
5f2424c48b2cdb4c66975d78,Peruvian symptom checker,launched,,Self-diagnosis,"Symptom checker, Website",PE,,,general_public,https://www.gob.pe/triaje,,2
5f2424c48b2cdb4c66975d82,"Care19: contact tracing app available in Wyoming, South Dakota and North Dakota",launched,2020-04-07,Contact tracing,"App, Bluetooth, GPS, Google Apple Exposure Notification (GAEN), Smartphone",US,"People in the three states can use the app to remember where they have been over the last 5-10 days in case they test positive. Designed to serve as a memory, the app automatically identifies businesses users visit but in some cases may ask for manual input. No personal identifiable information is collected."," North Dakota Department of Health,  Wyoming Department of Health, ProudCrowd, South Dakota Department of Health",general_public,https://play.google.com/store/apps/details?id=com.proudcrowd.care,Voluntary,4
5f2424c48b2cdb4c66975d83,The GuideSafe app: Alabama launches Google-Apple contact tracing app,launched,2020-08-03,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,"Part of the Guidesafe platform which includes: GuideSafe™ HealthCheck, GuideSafe™ Exposure Notification Application and GuideSafe™ Event Passport.",Alabama Department of Public Health,general_public,https://www.guidesafe.org/exposure-notification-app/,Voluntary,5
5f2424c48b2cdb4c66975d84,South Carolina plans to use Google-Apple contact tracing app,on_hold,2020-06-23,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,,,general_public,https://scdhec.gov/,Voluntary,4
5f2424c48b2cdb4c66975d87,DELETE Care19 Alert: North Dakota’s second contact tracing app,announced,,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,Care19 exposure was launched after Google and Apple introduced their API,"Apple, Google, North Dakota Department of Health, ProudCrowd",general_public,https://ndresponse.gov/covid-19-resources/care19,Voluntary,3
5f2424c48b2cdb4c66975d8c,Uber contact tracing system,launched,,Contact tracing,,US,"Uber promoting contact tracing system to government health officials, Reuters reports. Uber has long provided data to U.S. law enforcement officials in emergencies or criminal investigations.","U.S. Centers for Disease Control and Prevention, Uber",corporate,https://uk.reuters.com/article/us-health-coronavirus-uber-focus/uber-offers-covid-19-contact-tracing-help-amid-chaotic-u-s-response-idUKKCN24L17X,,3
5f2424c48b2cdb4c66975d8d,Miami-Dade launches COVID contact tracing app,launched,2020-09-16,Contact tracing,"App, Bluetooth, Smartphone",US,"The county launched a contact-tracing app hat uses Bluetooth to determine if your device is near another device whose owner has identified as COVID-19-positive so that you can get tested and keep safe. If you've tested COVID-19 positive, you can use CombatCOVID to discretely alert others to get tested without disclosing your identity. Available in English, Creole and Spanish,",Miami-Dade County,general_public,https://www.miamidade.gov/releases/2020-09-17-mayor-tracking-app.asp,,4
5f2424c48b2cdb4c66975d8e,Covidwise: Virginia contact tracing app,launched,2020-08-05,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,,The Virginia Department of Health,general_public,https://www.wavy.com/news/virginia/a-contact-tracing-app-is-in-the-works-but-will-virginians-use-it/,Voluntary,3
5f2424c48b2cdb4c66975d8f,Arizona University launches customised version of state app,launched,,Contact tracing,"App, Bluetooth, Google Apple Exposure Notification (GAEN), Smartphone",US,Exposure notification app designed to make coming back to university safer.,"Apple, Google",educational_institutions,https://abcnews.go.com/US/smartphone-app-alerts-university-arizona-students-exposed-covid/story?id=72580199,,3
5f2424c48b2cdb4c66975d90,PinPoint: Nursing home tracing tools,launched,,Contact tracing,"App, Smartphone",US,,CarePredict,corporate,mobihealthnews.com/news/carepredict-launches-new-tracing-tools-effort-curb-coronavirus-spread-nursing-homes,,1
5f2424c48b2cdb4c66975d91,Carnegie Mellon University uses Facebook adverts for its COVIDcast surveys,launched,,Epidemiology,"Self-assessment, Symptom checker",US,Delphi uses information from the survey as part of its public COVIDcast map,Facebook,general_public,https://www.theverge.com/facebook/2020/4/6/21209733/facebook-disease-prevention-maps-covid-19-symptom-reports-privacy,Voluntary,4
5f2424c48b2cdb4c66975d9a,Covid-19 Armenia: symptom checker app,launched,2020-04-01,Self-diagnosis,"App, Smartphone, Symptom checker",AM,,,general_public,https://apps.apple.com/am/app/covid-19-armenia/id1505830061,Voluntary,3
5f2424c48b2cdb4c66975d9c,Brunei self-assessment website,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",BN,Works within an app and a website. Users must provide their phone numbers to access the tool.,Ministry of Health,general_public,https://www.healthinfo.gov.bn/,,2
5f2424c48b2cdb4c66975d9e,China uses telco data for coronavirus tracking,launched,,Contact tracing,Telecom data,CN,"Data from Chinese state-owned telecoms carriers used to track people leaving virus hotspots, moving between cities","China Mobile, China Telecom, China Unicorn",general_public,https://www.ft.com/content/760142e6-740e-11ea-95fe-fcd274e920ca,,2
5f2424c48b2cdb4c66975db6,"COVID-19 self-assessment website in Maharashtra, India",launched,,Self-diagnosis,"Symptom checker, Website",IN,Maharashtra State government launches self-assessment website in partnership with healthcare company Apollo 24x7,Apollo 24x7,general_public,https://covid-19.maharashtra.gov.in/,,1
5f2424c48b2cdb4c66975db8,Puducherry State launches symptom checker website,launched,,Self-diagnosis,"Symptom checker, Website",IN,"Regional symptom checker app, requires personal info; in partnership with US healthcare company Innovacer",Innovacer,general_public,https://www.testyourselfpuducherry.com/,,1
5f2424c48b2cdb4c66975db9,Coronavirus risk scan: symptom checker created by Indian hospital,launched,,Self-diagnosis,"AI, Cough detection, Symptom checker, Website",IN,"The Apollo hospital chain created an online self-assessment tool, asks for users to record themselves coughing",Apollo 24x7,general_public,https://www.apollo247.com/covid19/scan/,,2
5f2424c48b2cdb4c66975dba,Goa launches self assessment website,launched,,Self-diagnosis,"Symptom checker, Website",IN,Self assessment website launched by the Ministry of Health in Goa in partnership with US healthcare company Innovaccer,Innovacer,general_public,https://innovaccer.com/test-yourself-goa/,,1
5f2424c48b2cdb4c66975dbb,Mumbai government asks police to track arriving travellers through GPS,announced,,"Mobility tracking, Travel authorization",GPS,IN,Mumbai government asked police to monitor arriving travellers' compliance to mandatory 14-day-quarantine through GPS movements,,general_public,https://indianexpress.com/article/india/coronavirus-mumbai-civic-body-turns-to-phone-gps-to-enforce-home-quarantine-rules-6321098/,,2
5f2424c48b2cdb4c66975dbc,Drones used to enforce lockdown in Anakapalle,launched,,Lockdown enforcement,Drones,IN,Anakapalle Town Police adopts drones to monitor movement of people living in containment zones and marking records of violators,Police,general_public,https://www.thehindu.com/news/national/andhra-pradesh/drones-to-help-police-keep-an-eye-on-covid-violators/article31974693.ece,,1
5f2424c48b2cdb4c66975dbd,Police using drones to enforce lockdown in Ludhiana,launched,,Lockdown enforcement,Drones,IN,Police have taken to camera-fitted drones for surveillance at containment zones. The violators who are caught on the camera are being issued warning SMSs.,,general_public,https://timesofindia.indiatimes.com/city/chandigarh/cops-take-to-sky-to-keep-close-watch-on-containment-zones/articleshow/76790724.cms,,1
5f2424c48b2cdb4c66975dc1,Japanese symptom checker app,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",JP,"The medical company, Agree, launched its advice app in January 2018 then offered it to people affected by heavy rains in July 2018 and by an earthquake in southern Hokkaido in September. Now they are offering it to people to combat the coronavirus.",Agree,general_public,https://www.japantimes.co.jp/news/2020/02/23/national/science-health/free-japanese-language-medical-app-offers-advice-coronavirus/#.XpBQUkBMRPY,,1
5f2424c48b2cdb4c66975dc3,Cambodia state of emergency law enables telco tracking,launched,2020-04-10,Mobility tracking,Telecom data,KH,Cambodia's state of emergency law allows the government to carry out unlimited surveillance of telecommunications.,Telecom Cambodia,general_public,https://www.theguardian.com/world/2020/apr/10/fears-as-cambodia-grants-hun-sen-vast-power-under-covid-19-pretext,,2
5f2424c48b2cdb4c66975dc7,South Korea's symptom checker AI,launched,,Self-diagnosis,"AI, Symptom checker",KR,South Korean telco uses AI to call those in quarantine and check the status of their health,,general_public,https://www.zdnet.com/article/sk-telecom-deploys-ai-voice-call-to-assist-covid-19-quarantine/,,1
5f2424c48b2cdb4c66975dc8,MySejahtera: Malaysian self-assessment and checkin app,launched,2020-04-20,"Quarantine enforcement, Self-diagnosis","App, Smartphone, Symptom checker",MY,Also used to enforce quarantine (via daily check-ins) and must be downloaded by incoming travelers from certain countries. And the check-in function enables businesses to check users are low risks and also creates a record of where users have been.,,general_public,https://play.google.com/store/apps/details?id=my.gov.onegovappstore.mysejahtera,,3
5f2424c48b2cdb4c66975dcc,FightCOVIDapp: Philippines symptom checker,launched,,Self-diagnosis,"App, Smartphone, Symptom checker",PH,"Self assessment app designed to stop overcrowding in hospitals. Users answer questionnaire. Thanks to volunteers, the information/questionnaire has been translated into over 16 languages spoken in the country.",White Widget,general_public,https://fightcovid.app/,,2
5f2424c48b2cdb4c66975dcd,CoronaCheck: hospital symptom checker app,launched,2020-04-08,Self-diagnosis,"App, Smartphone, Symptom checker",PK,"Self assessment app, adapted from Canada’s Alberta Health app",,general_public,https://www.aku.edu/news/Pages/News_Details.aspx?nid=NEWS-002126,,1
5f2424c48b2cdb4c66975dce,Pakistan using telecom data to track infected people,launched,2020-04-28,Quarantine enforcement,Telecom data,PK,Pakistan Telecom Authority told CodaStory it is using cell tower tracking to locate mobile phones of infected individuals. Unclear what happens next.,Inter-Services Intelligence (ISI),general_public,https://www.codastory.com/authoritarian-tech/pakistan-tech-coronavirus/,,2
5f2424c48b2cdb4c66975dd2,Facial recognition cameras used to enforce Quarantine in Moscow,launched,,Quarantine enforcement,Facial recognition,RU,"According to France24, ""In Moscow, a network of 100,000 cameras equipped with facial recognition technology are being used to make sure anyone placed under quarantine stays off the streets. Russia is just one of several countries using high-tech surveillance in the battle against the coronavirus pandemic. The cameras are controlled from a purpose-built coronavirus control centre. Images and personal details of those under quarantine are put on a database so they can be recognised by the cameras.",Moscow Department of Information Technologies.,general_public,https://www.france24.com/en/20200324-100-000-cameras-moscow-uses-facial-recognition-to-enforce-quarantine,,2
